Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8723585,23.95,-102.53,Measles,"Mexico City, Mexico City, Mexico",Mexico,2025-04-11,1,https://news.eseuro.com/read/historias-virales/7910.html,,"A 31-year-old man in Chihuahua died from Measles infection, marking the first case in the region. The individual was unvaccinated, had diabetes, and the case is linked to an outbreak in Texas. The Ministry of Health is urging the public to be vigilant, especially regarding the vaccination of children and adults under 39. They are also advising those in contact with infected individuals to take precautions and avoid travel to areas with high case numbers."
8723600,45.12,-63.06,Hepatitis A,"Halifax, Nova Scotia, Canada",Canada,2025-04-11,1,https://www.cbc.ca/news/canada/nova-scotia/potential-exposure-to-hepatitis-a-in-bridgewater-1.7508188,,"Nova Scotia Health is alerting the public about a potential hepatitis A exposure in the Bridgewater area. Individuals who consumed food or beverages at a specific restaurant during a particular timeframe are advised to monitor for symptoms. The health authority emphasizes that the risk to the public is low, and those at higher risk are being offered a vaccine. The restaurant's management is cooperating with health officials. The advisory also provides information on symptoms and preventative measures."
8723605,33.37,43.72,Chicken Pox,"Ar Ramadi, Al Anbar Governorate, Iraq",Iraq,2025-04-11,0,https://bit.ly/3G3Dd3X,,"The health situation in the Al-Haditha District is stable despite the presence of chickenpox cases among students. Health officials are monitoring the situation, have implemented precautionary measures, and are working to control the spread of the infection. They emphasize the importance of cooperation between schools, parents, and health teams to ensure student safety."
8723577,33.37,43.72,Chicken Pox,"Ar Ramadi, Al Anbar Governorate, Iraq",Iraq,2025-04-11,0,https://bit.ly/3G3Dd3X,,"The health situation in the Al-Haditha District is stable despite the presence of chickenpox cases among students. Health officials are monitoring the situation, have implemented precautionary measures, and are working to control the spread of the infection. They emphasize the importance of cooperation between schools, parents, and health teams to ensure student safety."
8723653,29.97,69.39,Polio,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,2025-04-10,33,https://tolonews.com/health-193841,,"The World Health Organization (WHO) reported an increase in wild poliovirus (WPV1) cases in Afghanistan and Pakistan. The WHO expressed concern over the rise in cases and environmental samples, particularly in certain regions of both countries. The organization also highlighted the risk of further spread due to the lack of vaccination campaigns in Afghanistan and cross-border movement between the two countries."
8723546,39.97,-97.56,Measles,United States,United States,2025-04-10,5,https://www.wane.com/top-stories/5-more-measles-cases-confirmed-in-allen-county-free-vaccine-clinics-scheduled/,,"Measles cases have been confirmed in multiple counties across Indiana, Ohio, and Michigan. In Indiana, a school was exposed to the virus, and the cases are connected. Ohio is experiencing an outbreak, with cases linked to a visitor and international travelers. Michigan has also confirmed a case in a resident who recently traveled out of state. Health officials are investigating the exposures and working to contain the spread."
8723589,14.94,108.46,Measles,"Da Nang, Da Nang, Vietnam",Vietnam,2025-04-10,5,https://tuoitre.vn/da-co-nguoi-lon-chet-do-benh-soi-o-ha-noi-20250410155357533.htm,,"An adult patient has died from measles, complicated by pre-existing conditions. While measles is more common in children, adults are also susceptible to severe illness. Many adult patients admitted to the hospital have not been vaccinated or have not received booster shots. Measles is highly contagious, and isolation is crucial for treatment. Individuals with underlying health conditions are at higher risk of severe complications. Vaccination is recommended for prevention, including booster shots for adults."
8723562,21.00,105.75,Measles,"Hanoi, Vietnam",Vietnam,2025-04-10,1,https://tuoitre.vn/da-co-nguoi-lon-chet-do-benh-soi-o-ha-noi-20250410155357533.htm,,"An adult patient with measles has died, marking the first such death this year. The patient had underlying health conditions and developed severe complications. While measles is more common in children, adults are also susceptible to serious illness. Many adult patients admitted to the hospital have not been vaccinated or have not received booster shots. Measles is highly contagious, and those infected should isolate to prevent spread. Vaccination is recommended for prevention, including booster shots for adults, especially those with weakened immune systems or uncertain vaccination history."
8723561,39.97,-97.56,Measles,United States,United States,2025-04-10,1,https://www.4029tv.com/article/arkansas-measles-case/64446985,,"In early April 2025, health officials in Arkansas, Ohio, and Texas reported cases of measles. The Arkansas case involved a minor in Saline County who contracted the illness while traveling out of state and was unvaccinated. In Ohio, an adult in Holmes County tested positive for measles, prompting public health officials to investigate potential exposures. El Paso, Texas, reported its first two cases, one at William Beaumont Army Medical Center and the other involving an unvaccinated child under the city's jurisdiction. Public health departments are working to identify and notify those who may have been exposed and are emphasizing the importance of vaccination."
8723529,2.93,-75.28,Chicken Pox,"Neiva, Huila, Colombia",Colombia,2025-04-09,10,https://www.elnuevosiglo.com.co/nacion/por-brote-de-varicela-suspenden-clases-en-universidad-de-neiva,,"Due to a chickenpox outbreak at the Universidad Surcolombiana in Neiva, Colombia, in-person classes for a group of students in the Faculty of Education were suspended for three days. Classes will be held virtually during this time to ensure academic continuity. The university is coordinating with the local health authorities, who have recommended informing exposed students and taking measures to contain the outbreak."
8723514,15.91,47.60,Measles,"Sanaa, Sanaa, Yemen",Yemen,2025-04-08,2500,https://almasdaronline.com/articles/314546,,"Measles is spreading rapidly in several Yemeni governorates, causing fatalities among children. Local medical sources are concerned about the slow response to the outbreak and are urging for vaccination campaigns and increased public awareness. They highlight parental refusal of vaccination and a weak public health system as key contributing factors."
8723504,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2025-04-08,81,https://washingtonhispanic.com/resaltadas/el-brote-de-sarampion-incluye-multiples-casos-en-una-guarderia/,,"A measles outbreak in West Texas has spread to multiple states and Mexico. The outbreak has affected a daycare, with cases among children too young to be fully vaccinated. Public health officials are responding by recommending early second doses of the vaccine and adjusting vaccination guidelines. The CDC is sending teams to assist with the outbreak response."
